1, 1902 1734 1941 1701 1995 2097 1755 2004 1935 2091 1905 2010 1947 1863 2031 1887 1989 1854 1998 2064 1794 2154 2010 1869 2175 2190 2136 1848 1911 2061 
2, 1902 1722 1926 1701 1737 2028 1755 2004 1908 2091 1746 2010 1947 1764 2019 1887 1989 1854 1896 2064 1794 2037 2010 1869 1992 1923 1971 1848 1911 2013 
3, 1833 1722 1794 1701 1737 2001 1755 1833 1908 2004 1746 1776 1947 1764 1956 1791 1794 1854 1797 2001 1794 2013 1926 1869 1914 1923 1857 1848 1911 1806 
4, 1821 1722 1794 1701 1737 2001 1755 1833 1800 1791 1617 1776 1782 1764 1803 1791 1794 1833 1797 1962 1794 1872 1914 1869 1788 1743 1857 1848 1911 1806 
5, 1821 1722 1641 1701 1737 1731 1755 1710 1800 1791 1617 1776 1782 1635 1704 1752 1722 1833 1797 1704 1794 1872 1914 1869 1746 1743 1857 1815 1911 1806 
6, 1821 1662 1587 1701 1737 1731 1755 1710 1629 1791 1551 1776 1782 1635 1704 1752 1722 1797 1797 1704 1761 1764 1833 1707 1746 1653 1773 1767 1788 1713 
7, 1794 1620 1587 1653 1737 1701 1710 1605 1629 1791 1551 1704 1782 1635 1539 1752 1722 1572 1797 1704 1761 1764 1734 1707 1716 1653 1773 1767 1770 1662 
8, 1785 1620 1587 1653 1674 1701 1710 1605 1629 1791 1476 1704 1782 1635 1539 1674 1722 1572 1746 1653 1761 1764 1734 1692 1716 1653 1764 1767 1710 1611 
9, 1740 1554 1497 1653 1674 1599 1707 1605 1629 1707 1476 1704 1587 1635 1539 1674 1722 1572 1491 1608 1761 1764 1728 1650 1656 1653 1728 1767 1710 1551 
10, 1614 1497 1497 1653 1641 1599 1689 1506 1530 1707 1476 1704 1581 1635 1539 1584 1611 1572 1491 1512 1761 1620 1725 1650 1656 1653 1587 1767 1710 1530 
11, 1614 1488 1497 1653 1620 1599 1641 1506 1530 1698 1440 1599 1581 1635 1539 1584 1611 1572 1491 1512 1716 1620 1653 1623 1656 1608 1587 1725 1656 1530 
12, 1614 1488 1458 1653 1620 1599 1641 1506 1530 1632 1374 1569 1581 1635 1539 1557 1596 1572 1491 1512 1716 1620 1653 1506 1656 1575 1587 1704 1656 1440 
13, 1614 1488 1350 1653 1587 1599 1641 1458 1530 1599 1374 1569 1581 1587 1515 1557 1596 1533 1491 1512 1647 1572 1623 1506 1647 1575 1587 1704 1584 1440 
14, 1614 1470 1350 1584 1557 1566 1605 1458 1530 1599 1374 1542 1581 1587 1479 1557 1566 1533 1491 1512 1647 1572 1623 1476 1647 1575 1587 1545 1584 1440 
15, 1605 1452 1350 1584 1557 1566 1605 1458 1530 1518 1347 1530 1581 1587 1479 1482 1506 1533 1452 1485 1647 1572 1569 1476 1608 1482 1578 1545 1584 1440 
16, 1605 1452 1350 1584 1503 1566 1605 1446 1476 1518 1347 1530 1581 1587 1479 1482 1506 1533 1422 1485 1647 1572 1569 1428 1608 1482 1548 1545 1584 1440 
